channel_ref,channel_name,source,notes,channel_id
https://www.youtube.com/channel/UC0Yj9yI1-bo1nAOxvRol77w,Gurama,search:fortnite gameplay,,UC0Yj9yI1-bo1nAOxvRol77w
https://www.youtube.com/channel/UC2Loq2qB-wOLikZfrZ2zKbg,SENSEI,search:fortnite gameplay,,UC2Loq2qB-wOLikZfrZ2zKbg
https://www.youtube.com/channel/UCwd2TLYUPNDbrqaULDwugdA,More Ragequit,search:fortnite gameplay,,UCwd2TLYUPNDbrqaULDwugdA
https://www.youtube.com/channel/UC7StC8wd7oDNXtIfyQp9fNQ,dkay,search:fortnite gameplay,,UC7StC8wd7oDNXtIfyQp9fNQ
https://www.youtube.com/channel/UCqa1oqXTnkdjng7ha1al1VQ,AizAck!,search:fortnite gameplay,,UCqa1oqXTnkdjng7ha1al1VQ
https://www.youtube.com/channel/UC47L4JNYbgtI42zAnKedULg,Ploszy,search:fortnite gameplay,,UC47L4JNYbgtI42zAnKedULg
https://www.youtube.com/channel/UC2urxQ-jP8lUEnuhhWPmXug,KnightPb,search:fortnite gameplay,,UC2urxQ-jP8lUEnuhhWPmXug
https://www.youtube.com/channel/UCTXBTzLtmAYMw-LPuMvu3Dw,Ragequit,search:fortnite gameplay,,UCTXBTzLtmAYMw-LPuMvu3Dw
https://www.youtube.com/channel/UC2tcYI9NNyQl2q7eBA_Wt-w,Gokuxion,search:fortnite gameplay,,UC2tcYI9NNyQl2q7eBA_Wt-w
https://www.youtube.com/channel/UC2BtlqqpK3OCf2laoeF4XJg,UnitedG,search:fortnite gameplay,,UC2BtlqqpK3OCf2laoeF4XJg
https://www.youtube.com/channel/UClG8odDC8TS6Zpqk9CGVQiQ,Fortnite,search:fortnite gameplay,,UClG8odDC8TS6Zpqk9CGVQiQ
https://www.youtube.com/channel/UCo8bcnLyZH8tBIH9V1mLgqQ,TheOdd1sOut,search:fortnite gameplay,,UCo8bcnLyZH8tBIH9V1mLgqQ
https://www.youtube.com/channel/UCrgTEmBuoObZiEXvZ6r3PQg,CouRage,search:fortnite gameplay,,UCrgTEmBuoObZiEXvZ6r3PQg
https://www.youtube.com/channel/UCWdOPHCcns8QcTBP96iBpEg,IknowDuffy,search:fortnite gameplay,,UCWdOPHCcns8QcTBP96iBpEg
https://www.youtube.com/channel/UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,search:fortnite gameplay,,UC-2Y8dQb0S6DtpxNgAKoJKA
https://www.youtube.com/channel/UCYn6CZe5UGIyPe9WJb0pTrg,Top5Gaming,search:fortnite gameplay,,UCYn6CZe5UGIyPe9WJb0pTrg
